engine,cylandr,fuelcomb,out1
6.371345555950883,9,13.65881338107054,318
3.623230258323425,6,11.463524821608873,256
3.356228242837468,6,10.312116753181495,231
5.652172309370663,8,13.10891898584957,298
3.755787651070087,7,11.044102612050812,256
5.587458896650169,9,13.682357152568327,302
3.663263648857047,5,10.742143173995702,247
3.8210484636527973,7,15.07501306134283,233
3.6014386176551905,7,11.429196506214428,254
3.708878121992453,6,15.869327332169183,250
3.499256984643892,5,10.065264302768487,235
3.512002166413557,6,13.565794552039884,215
6.226677558060772,8,13.794939582676752,319
1.9580328185230549,3,8.249382053537024,184
2.3118714386607806,4,8.323231915007916,199
2.4250792217254804,4,8.697964359269733,202
2.04741798165443,4,8.670299643814772,200
1.9014701688298843,3,12.26502413695279,191
2.6276624586361836,5,8.911664304830163,220
2.2317831769150462,5,8.823260821587622,205
1.3779832362747013,4,7.651204636797843,178
1.4144626995795377,5,7.095132877584893,168
5.693528766227064,8,14.509616647131924,334
3.5365218190391525,6,12.24873922424497,281
3.5687767958870253,7,15.13829251219657,251
3.5691321438086328,7,11.99501586578115,266
3.629590941908576,5,16.292218283513893,257
2.483339466833467,5,11.200284629811437,258
3.599556316010738,7,12.348198463607067,277
3.6581287464272254,6,12.040819665616286,273
3.493831963585605,6,16.70917946765322,257
1.3417597683726235,3,7.816902123258668,186
1.4971210128502654,5,8.030780967417007,181
1.4465109854926084,4,8.491497743021045,181
1.3555335700354958,4,7.412936606999825,169
1.4409734055339047,4,7.642160934614304,176
1.4394849073965812,3,7.71974079207335,192
1.1751332965828496,5,6.705085627036303,155
1.3377698664685773,4,8.046087967583471,177
1.4349258659559325,4,8.578767639972266,202
1.4435238265232582,5,8.390593352283776,188
1.9107614939821331,4,5.8253232615446935,139
4.606183704547578,8,16.35676978625254,367
4.405053864066539,7,21.98595557934873,343
5.593811473292319,8,17.30980961326123,402
5.439678780393795,9,22.243298320791396,370
4.685269087934555,9,16.828146537515153,388
4.5840970228700115,8,23.34310585587947,368
6.819569520867637,11,21.132646583107885,482
5.212882311977939,8,18.091010409216874,413
5.496722636516501,7,23.958904201367346,377
1.8133462894440622,5,9.813175222644743,219
3.4429649668158224,5,10.824332855362108,254
3.5582633966107773,6,11.680514426920022,269
3.7595953324467515,6,12.410948238797582,286
1.6121589201718591,3,8.960126100280418,212
1.8204217299340866,5,9.836134254640232,222
2.303537530130694,5,9.251985369713108,208
1.5996261724341456,3,9.576819990862452,207
1.8833772105052533,5,9.843514079916254,229
5.460159652343881,9,15.84990545955014,371
5.162951030599419,8,21.591903217964614,353
2.034575520864858,4,10.20820799111024,234
3.4594369185428206,5,13.034926630365966,294
3.643229019358874,6,11.938386993929914,276
3.365437902771615,5,16.02248711978594,255
3.654242387098973,5,12.647980938964805,279
3.4219505745615657,5,16.571883420857244,268
3.4401971274178123,5,12.746872032918068,294
3.368824351160852,7,12.417605829980543,284
6.154131741437681,7,16.164044581792748,377
3.6298707889596695,7,13.538561006349044,325
3.666752990922537,6,13.63845750071329,318
6.1950141922694995,7,17.154044755513993,403
3.8922293754768127,6,12.28487561150013,275
3.641916137577848,6,16.450888335447587,274
3.863491499456835,7,12.307488561150013,281
3.7739639676875467,7,16.547218855166943,253
5.2171699985456685,8,14.564692570718318,339
4.951111935036357,7,19.574689228544866,311
4.908641587180676,9,14.58917559511817,338
4.91448943292956,7,19.637961668987863,315
3.616624046205098,6,13.205720171801993,315
3.7305867893748683,5,18.170995239508514,286
3.7297639367806528,7,13.553005925262495,307
3.865108741826595,6,18.1958865823461,301
5.140460322504145,9,14.642024244471864,338
4.67270617702416,8,19.967510147324166,323
5.182965105295391,9,14.626031729514093,344
4.872757623946071,7,19.898339006459825,320
5.995724784382884,7,17.99884672268713,415
1.3647178609878674,5,7.588188899459184,184
1.51710312610755,5,7.7549554508323535,171
0.9792223762566618,4,6.524636876136673,149
1.6504686436543219,3,7.0054009671834905,162
1.5303767957781622,4,7.82381590708594,172
3.384105948517216,7,11.448832974134284,262
3.624281643320684,5,12.154028660906299,272
3.3410713593602472,6,12.808728906914212,298
1.9630479043659212,3,8.827860337891218,209
1.8620408159096904,5,7.808745640407349,175
2.0178096436171287,4,10.67701232010026,163
2.1774679954934415,4,7.566508798389853,179
2.054038294663329,5,10.322907322005054,167
2.1374851989333408,4,7.59181054183595,187
2.1003582937929193,4,10.518805995136074,168
2.0215279630450174,5,7.400588203378006,173
2.0546641894513233,4,10.11492262075849,160
1.4614209958303626,5,8.701072173095461,192
1.7249517050036924,4,8.444778673844317,189
1.9691236112855972,3,8.988643468650944,210
2.5109370168651943,4,8.922998229799902,204
1.3861529170851317,3,7.921251265862369,193
2.0822164294155905,3,9.498130483399647,222
1.9439414128600476,5,5.378411273522511,127
3.8080291983750603,7,10.188468734838517,235
3.510857734400087,6,10.747780077822448,247
4.8919203747214555,9,11.419164864658512,272
4.99718095871066,9,12.906164748853227,292
5.834700795057417,8,13.353995176611688,307
3.5536471562151184,6,10.4575531939347,240
2.14036828322969,3,9.291862324969664,205
3.5571665326999145,5,11.413080763278003,277
3.3730093354056248,7,10.624500504168987,235
3.3409135069791733,5,14.212198081118958,237
3.39270989412837,5,11.418825800278443,265
3.5790651625664918,6,15.619648290399226,250
1.6058250527553168,5,9.694292812541988,211
2.5521748549942385,3,10.221386221440252,225
1.659712709796095,4,10.16025955371916,234
2.5642393148489333,3,10.344771644648056,246
3.645765291212823,7,12.26722818403322,284
3.4771012918578204,7,12.882598013778424,299
4.289276656208358,7,15.331944077686739,347
5.391740184416971,9,15.679945096591494,363
5.362682984995922,8,21.11430041422089,338
5.378636626250879,8,16.501988036993048,384
5.317573211915748,9,21.7211259934467,347
5.279759290468601,8,16.446735535801103,373
5.3296122251168425,7,21.60408584784555,348
5.376272385586269,7,16.301939737539094,382
5.07830121920657,7,22.636875251989515,367
5.213917231170706,8,16.677078949011275,383
5.20301089329917,7,20.97793219191346,347
5.295499624067534,7,16.41591329616486,378
5.4010777458816985,7,22.710965105382297,364
4.741790825803046,9,18.061787943173943,418
5.967468192891702,9,18.760149114302248,439
6.006261069225228,8,25.74722881984341,412
4.619455708946918,9,17.607689428006836,412
6.1277167401549635,8,18.83211887248406,442
6.0393430064787434,9,25.693729801859465,415
4.245407081005572,6,11.940856178943308,269
4.397420870426758,5,16.973869198841037,260
5.416604491615035,8,12.567226279103751,293
5.369415890483077,9,16.764791108233435,272
5.969025985657932,8,13.888870484886104,325
4.380450267510003,6,12.164316647101787,289
4.32864717785477,5,17.835095995801552,292
5.305443113225766,7,13.078547903265632,296
5.419760797869819,8,17.26376710566519,279
6.361559322680641,9,14.441741281836922,325
2.344949907174486,5,9.137729019841364,205
3.6154942894391966,6,12.209492696471427,272
3.5037097884711867,5,16.326923846882355,260
2.4793525114895028,4,10.061479653060497,231
3.640681609826345,5,12.497607202349476,289
3.6002128642481472,5,17.039544925069432,269
5.376950343575075,8,13.49749628682749,311
5.304267627117963,8,18.59221696838526,295
5.203326220317982,8,13.801176346836671,318
5.4404034139118105,7,18.331807316050334,293
6.33565830273901,9,14.462157579301492,341
6.065717924989685,9,20.181873000442835,318
6.113840218304407,8,16.742389215359026,388
6.214545158530672,9,22.26358769866279,366
5.30224245185273,7,14.051562723402776,316
5.393545781176016,9,18.63507196992143,296
5.169515057710184,9,13.611472615260952,321
5.347916802452436,9,18.890180990970684,295
2.280801508018683,5,7.8268358325499285,183
2.1187685373181564,5,8.035272167602702,185
2.4174582690636557,4,8.936771162076802,208
3.426648558540734,6,8.96948712737103,206
3.6742822731941933,6,9.52876257816824,221
3.66429302304378,7,10.716138222703144,249
2.083718207372525,5,4.816067514610063,116
1.674665329229947,3,7.038103874934935,161
1.8344714970295084,5,7.072975448389233,164
1.847107158586251,3,7.791009087891897,172
3.665460441803495,5,10.689062219061281,250
2.3324722236292454,3,8.944232478074785,204
2.3694294479694507,3,9.697321718960312,213
1.3090377023981152,5,5.942849544617613,147
1.569622068246726,4,6.794963357070101,157
1.482470120898407,5,7.29050289163112,167
1.3680592173841681,5,7.764491778346621,178
3.5664051805693253,7,10.294607032586772,245
3.4051658126153432,6,11.060748957063375,243
1.9718991496964364,3,8.76014111494903,195
2.415215540295384,4,9.695933541338587,226
1.4865408379041396,3,5.633561712494179,135
3.5498195134954638,6,11.087907359466373,249
3.5247383781083457,5,10.334083283105073,247
3.2940689548343305,6,9.843324183260513,228
3.425895744086418,7,10.283303419967996,230
3.810823998732577,6,10.602268298723034,257
3.905368160537871,7,11.685350331604889,264
2.2954349213940723,5,9.264717630076474,220
2.3234268407785295,5,9.511556860744642,234
3.6207688355430876,6,10.301385141645593,241
1.7829966364586969,3,8.57682878251623,192
5.938570368140192,12,15.696172803639415,350
5.913185321310253,11,15.38329419068583,363
4.5780169249677805,8,14.561289261241885,345
4.49049808057496,7,14.972191784125176,356
4.656329881042764,7,14.887519475668991,336
4.876115969355941,7,15.693454667517575,359
5.800372180531938,13,15.667971137842425,360
2.0221014406321203,5,9.244752500196494,204
2.125028616768385,3,9.915923708996479,221
2.042270138256899,3,9.312014391033093,222
2.0193234292460263,4,10.00923743234483,225
1.8415019276714437,3,9.985907739568752,230
1.8628342626807104,5,9.538380988253676,207
1.9794925676150552,3,10.173632586411516,235
2.94294295509856,6,10.99388915549151,256
2.9392496140909596,5,8.01647824211738,219
3.2245666858366335,7,11.092930671005382,263
2.9866196298779446,6,8.083235748856493,221
2.9982505520768767,7,11.289625929111265,257
3.8834570165901234,7,11.332191649176599,269
2.7421952139715944,6,8.554529760469851,224
3.1053983608642364,6,11.248121321749414,254
3.9009827454144688,9,12.519593499837868,284
6.272491002404358,12,15.148315699667583,357
3.2325588297422554,5,8.545775158376548,217
2.006232396604269,5,10.81640914458429,248
2.0234166932355198,4,10.327136612788852,231
2.9510756209583526,6,11.263136464045855,258
3.1124960004938043,7,9.321289021073373,230
1.9908023366665315,4,9.244546479368532,217
2.950982401798908,6,13.079669357534662,299
2.903315743039393,7,10.652123755522558,284
4.347134969022861,7,14.66656262793298,341
3.8809437588604423,7,17.909453876576656,406
5.172408536286137,10,14.764000451218577,345
5.118869947453194,10,17.902117081998725,406
4.082342663507735,7,14.59984508167298,337
4.200337717554634,8,18.10666185235108,412
5.106161079495747,9,14.83801092667013,345
5.159496709859828,11,17.83097891049766,402
4.273971353748737,9,13.580479538706669,315
4.340641772735498,8,13.261316849979936,314
3.9736854185025963,9,12.4751341813081,290
2.9615694012753924,6,11.371390699977358,251
3.088318962383719,6,12.522578431343748,275
3.0436875294196066,7,11.479650273680436,257
2.9437469424424805,7,12.34346835321714,285
3.1157092836114075,6,11.541805229997282,274
4.243978526506862,9,12.034441543346283,272
3.947782328066397,8,12.330496366457856,289
3.9322376313336727,8,13.217501299515263,299
3.0700584813564267,5,12.164934409060187,283
2.035695627155605,3,8.814273286587014,208
2.0931751888426087,4,9.304114613661444,210
2.2057952296753784,5,10.348714731643932,243
1.971575572360715,3,10.43001655539006,238
3.9960957233134655,8,13.533893475857619,316
6.075297470830585,12,15.570250179835112,360
4.091322860818051,8,14.275563002640855,338
5.8944019674695,13,16.719559635496683,379
6.052243611954434,13,16.34243027383576,380
6.0642708555133265,11,16.65603597965007,383
6.858570439858549,7,18.85849248100228,429
1.9799734323150457,5,8.232968063241497,193
2.127639523559275,4,8.795564418071752,203
2.1360023265169343,5,8.915022563098981,196
1.7321723353796774,5,6.680979270360889,174
2.0720849242924153,3,7.207491016224111,184
2.1288297668765015,4,8.414014197364319,191
2.0439997054070567,3,8.4798024679481,203
2.211734959533333,4,9.143101879323819,206
1.7808309468891619,3,8.879622130620305,209
1.9614998257278768,3,8.90444451389832,206
2.986434018037854,6,9.769451022938796,223
3.0350136275127526,5,9.779577930832799,225
3.018771454796074,7,10.118692430318553,222
3.064875780707703,7,9.85627144818988,233
2.9421846150523305,7,10.066938299633739,237
1.9337757682076278,5,8.680908094015765,188
2.0136558944401877,5,8.76527048093531,199
1.9397025993173358,3,8.750961675361216,210
2.879293688836551,5,9.337877040480214,216
3.0237458325922555,7,9.927621937908123,231
3.087030776753269,7,9.753904730780805,229
3.134186191983768,6,10.558284920238645,235
2.0203206886042158,4,9.019083470448846,203
2.033263105021642,5,9.199664563146744,216
3.05302779165336,5,7.969302487169765,216
3.0312763077460514,6,9.96951209596321,240
2.907373181617112,6,10.669454647216584,244
4.392844910178812,8,12.216429640982335,281
4.385842368952105,7,12.968323510561985,289
2.9538510551385975,6,10.166352656785666,227
4.241917088596052,8,12.42970888826787,281
4.389694244453486,9,12.174263572092897,287
4.262918664084465,8,12.709144613250784,294
2.9492369493993937,7,10.776650922138634,240
4.379329181263756,8,12.554879614148822,303
4.399653365069533,7,12.77465434117015,296
5.810953334703161,12,15.463658478691487,355
2.9553263524722015,6,8.320553251174946,190
2.8659444478228258,6,9.373534673919023,217
2.929746584698679,6,9.328082069160528,219
4.4634856630233966,9,12.936816083365896,301
4.403671990054316,7,13.006203797805295,292
4.287364947882904,7,14.63772117043932,331
4.534200130376954,9,13.38181603847467,304
4.471078281150779,7,14.475006166309992,331
4.434068301016621,8,13.758010681286493,311
4.45131437064827,8,14.877020029349334,334
4.4450691751952665,9,13.798703552433297,310
4.521313920883157,7,14.786277849718537,335
4.220261030593314,9,13.822762066528353,313
2.1449301378722523,4,9.052718504255846,200
3.124400394240369,6,11.241561987227188,260
1.858414236108763,4,9.975300187179815,235
2.997936763319088,5,11.034992149762227,251
3.0810168100547837,5,10.977313380083688,250
4.336494829905001,7,13.913503193627417,320
4.509492653548417,7,16.071209672313728,370
2.949994490448919,6,12.23449027207211,273
4.320880416793264,9,13.990542684190466,325
2.0332190007404924,3,9.189228632112531,208
1.9551901499064188,3,8.483796012542332,194
3.042579554582136,6,12.19985721037237,278
2.97149065328152,6,10.849430285201635,262
3.134007156682451,7,11.668531625929486,277
3.520452671318995,5,12.00535787032723,283
3.6614042852115283,7,12.68388236859845,293
1.550351237007401,4,8.495014490821454,196
1.470190282813311,3,9.693926497315186,215
3.720212051355519,6,11.692971119210917,256
3.746446876290048,6,15.307259771544093,250
3.5071394982023674,7,11.256946784400867,271
3.5215283683107184,6,16.53838246882119,270
2.400411139459962,5,8.307380863944084,189
1.7971864119658125,3,9.770166741548838,224
1.9558942393911785,4,10.199722883344586,223
1.9741548966359437,3,10.521284670876165,246
2.324014545077282,4,8.222496780825436,193
1.9604312312125127,4,9.95737812944363,233
2.076450629575224,3,9.724383478183519,226
2.3912286569462484,5,9.049299889980883,221
1.839363472418586,3,9.377366556755055,227
2.0830552502214514,4,10.31034775424064,241
2.527742829054556,3,9.333789379000905,206
3.536828383255478,7,11.052343676701165,252
2.112173452148348,3,10.036026352109985,231
3.698827408473934,7,11.234027292938984,260
3.4613303763860044,6,10.827658048592692,260
3.6399619559968595,7,11.546574553578726,269
1.966631767659359,4,10.284129376007218,230
3.5781342812855628,7,10.892228619228412,246
1.8700144874255669,5,10.724484122424007,250
3.3901477053850844,7,11.400821674408396,255
3.73861982451139,5,12.821493688200604,295
2.8763657522595687,7,11.109267156840245,256
3.5952358593890628,7,11.11006631215071,252
3.1012013863181536,6,10.862993063449665,253
3.7996862862873426,5,11.423346568442566,258
6.156228518574358,8,16.26631132401947,384
6.231194848167176,7,14.19596253204428,339
6.255218256194329,7,16.533087563914833,380
6.204754789504565,7,14.73662472292752,338
6.145824803302279,9,16.14733654156826,389
6.217618156270128,8,14.643164204929544,342
6.088848523246797,9,14.709054278825478,333
6.152891175829113,9,19.857268160153208,321
6.068463345355092,8,16.07996752395703,379
6.252634236801634,9,22.034610774726627,344
3.6511665623336955,5,12.206256306629164,277
3.580486025667563,6,13.116047667465164,290
3.548901115095898,6,11.586075721560185,258
3.739241740588842,6,11.62018182672605,274
3.5324540238329325,5,12.409323215472364,298
3.537949779739393,6,11.10519265176832,260
3.5702566474896047,6,11.161773202653212,271
3.6344361549141,6,10.593451058017505,240
6.125995535065033,8,12.929652374710018,290
6.157709296750412,9,12.715122533718798,282
6.249826969547837,7,16.60448344217156,373
6.355383716931945,9,14.575800704832904,347
6.0606593940303615,7,12.187330712763163,284
6.343770623140263,8,11.544890124517007,260
1.3588708862571282,5,8.008654523893217,174
1.2161830956707715,4,7.699412114460207,184
1.7723339198048382,5,8.992006201942921,203
1.8863963444133844,5,8.404829848233765,187
1.933361870588133,5,7.069356333881413,193
1.4522056544064006,5,8.054288402845696,176
1.473468097944391,5,6.978731291782424,164
2.4109934960618378,4,8.960766629013511,210
3.7493234412471423,6,11.86829493449014,275
3.5391157996970786,6,16.279043551545033,255
2.605736411930317,4,9.947286494250314,227
3.6485716634201872,6,12.775861302815908,283
3.678456044588659,6,16.80213529943408,271
4.110022968032604,6,15.183859779697686,354
5.35656218837239,9,15.71333016130386,363
5.232980876105159,9,20.954729510877648,331
5.075633452139935,8,16.730256161056214,374
5.14615311776187,9,21.41943302950576,357
5.368863826755418,7,16.30832124163613,380
5.302259456739704,8,21.471858334843954,341
5.197924071384418,7,16.083109088304933,377
5.283861676472216,9,22.561030944872485,359
5.1729998711676854,7,16.45775916007071,381
5.434792357399926,7,21.491653446055484,344
5.339645749823096,9,16.381785642099867,374
5.272741631702928,7,22.44505125713748,366
4.892407809200012,7,18.023169831502145,415
6.056554912194025,7,19.230317635954794,434
6.034256915484903,8,25.77272111475485,406
4.812473452677379,7,18.228789341183486,417
6.016316323676819,9,19.1440642035853,440
6.176533244310872,9,26.0397479099118,411
2.6864215995309673,4,9.41052787501306,222
3.679506860986952,6,10.329457944320634,239
3.632701455020979,7,14.341465675250594,223
2.3177484442871688,4,8.957442812888644,194
2.1042130182019947,5,9.914748656528875,224
2.6459746293563358,4,7.849591197159642,188
2.3463031000253927,5,10.626946693478986,242
2.427998556334148,5,9.940214710096262,233
4.326396617748232,7,12.147828648672126,273
4.427437000489179,5,16.931251335514474,278
5.425336509661831,8,12.964764971103762,298
5.384827531710129,7,16.826957681286167,264
6.204743139665521,8,14.25663468344395,328
4.2659440845809184,6,12.41783271730297,292
4.281246938595765,7,17.709438085010706,286
5.272663730526273,7,13.048015200235529,307
5.339372129379641,7,17.225870394517447,276
6.210111820622201,9,14.057827336965559,326
1.3976358892304748,4,8.117292745427548,191
1.3703270202625517,3,7.679247047796942,174
1.8943426840129547,4,7.994861306473382,192
1.7915512667828122,3,7.529086516541977,183
1.4115458792503648,5,8.418283755926604,191
1.4325786321003764,3,7.959439256567183,184
1.3586307594658567,3,8.127634032867872,179
1.3127288084188389,4,7.524568308562935,175
1.8075983994569842,4,8.800093278398606,192
2.0290467238685905,3,7.705267095701339,182
1.4068213302848505,5,8.602828322363811,199
1.4944204596906483,3,8.21250279575074,183
1.285994440368186,4,6.902848219447671,160
1.2726138999704917,3,6.916253064604006,166
5.367974406207424,8,14.011377434525075,319
5.226947730438918,8,18.326284271015087,288
5.453628136314913,7,14.197246822512803,312
5.294936182342649,7,18.267599822187037,298
5.30733040725849,7,13.438016246340107,315
5.2867343324536655,9,18.333447051498332,301
5.249212283723513,8,13.838199743980965,309
5.195845508696602,7,18.411476812800238,290
3.681110644537375,6,12.341429898945519,279
3.7344021165910677,6,12.606032420690939,289
1.4939977994347102,3,8.439751662845103,191
1.2952337630053676,4,8.478461349949571,179
1.3380176542949687,3,9.066828536076596,199
3.7050094468409185,7,10.29574107060365,233
2.3890686440273385,3,10.14796562857947,231
2.5508519197823043,5,10.601483117856096,245
3.6415162111245833,7,10.537035321290517,241
3.588113011201519,5,14.28835171516783,226
2.3300459444196804,5,9.708410567978216,221
2.418998713307431,4,9.750855693359673,223
3.644227817348644,7,10.54511408118789,248
3.54878088159056,7,14.81588997766784,229
5.740121994578903,9,12.641907669481569,294
3.5681437883117186,5,11.072507340197818,249
5.635350819669508,7,13.780247892554351,311
3.719218595856388,5,10.866566560826328,248
3.7573836657673714,6,14.838894554825297,236
3.573415530783601,5,10.268757681325205,238
3.770889898119054,7,13.898819006194078,219
6.444646731236705,7,13.690763605751401,322
3.5244204416347915,7,12.023321922959973,284
3.6815475418996026,5,16.849094991010922,279
2.4935887544700144,5,9.915702633213042,220
2.3038284890473406,5,10.13880543692386,235
3.730476649835873,5,10.452623187464658,236
3.5105847284535834,7,14.27261677476678,232
3.488354323709881,7,11.084116925768335,261
5.699339480176941,8,13.41823428658273,301
5.965703783921766,8,12.583976569806099,292
6.436461144174809,8,14.169419170645497,327
6.496601600622524,9,13.820045232575977,315
3.620062508193049,7,11.084537086344692,261
3.724428811570458,5,10.199041139734616,236
5.763312422818175,9,12.60327574256277,296
3.7022758162301255,5,11.19010406495527,251
5.743341914697157,8,13.494822021816443,308
3.570674021123768,5,10.344797656845618,255
3.774574806645249,5,14.863075503217992,239
3.5348011419079794,5,10.739541474290178,261
3.498306158364024,6,15.806878178209356,254
3.685053770825333,5,10.246809424503207,235
3.5994745826562835,5,13.903869637535609,220
6.445122421876195,9,13.93683465015992,313
2.081967681587533,3,8.071601642558615,187
2.4448435241390194,4,8.737264312577842,195
2.2914016045692795,5,8.672763454822777,198
2.1163116632228194,4,8.607646793899464,208
1.8772381532764295,3,11.988325807868812,203
2.4415565723933828,3,8.87054920059468,206
2.4222351378247198,3,8.727883776361335,202
1.4158983105082827,3,7.148271306042722,167
1.4188271636717404,5,7.559349893770192,165
5.740139397179768,7,14.278291594328488,332
3.6119259134663606,6,12.056949146559345,285
3.6584074064132723,7,15.330582442887714,248
3.5640830349428816,5,11.959715112354019,272
3.682191739066382,7,16.7587062457372,269
2.584090543731805,3,11.319499563409714,248
3.4746651858757,5,12.749291959214936,293
3.6577752554251215,5,11.933166987343993,281
3.6513336188055407,7,16.049326168620752,264
1.493002036806144,5,7.520491710486668,179
1.4173253579895584,4,7.695153044899351,175
1.490583874080218,4,7.935907674436114,189
1.4304773066536682,4,7.169718756599373,168
1.5202406630252363,3,7.637728641281699,186
1.3604259802463983,4,7.704047986966353,183
1.4153156914440228,3,7.049732799532157,159
1.2959682024361092,4,7.748032445104522,177
1.4274486211097959,3,8.959013335981414,192
1.381390023405571,3,8.479049085065556,192
2.01478128041833,3,6.076512923607975,144
4.478198623189101,7,16.162740776852925,375
4.598091203259477,8,21.68635625788788,341
5.478257584493634,9,17.164559872573665,394
5.429247930606355,9,22.25007791645763,365
4.718347757430986,9,16.73064069988447,382
4.604939977807624,7,22.82240089542684,370
6.80287884011232,9,21.374290520663838,483
5.371671114367898,9,18.149573139806254,421
5.27001784242854,7,23.9451688421052,381
1.8450846784235277,4,9.823451129143987,227
3.559992087660611,7,10.937403344940162,260
3.4640340735246973,7,11.44329964773692,262
3.699571063694802,7,12.24903101574106,281
1.7595244552565894,4,9.145898250539346,212
1.9691640626273854,3,9.588367082049428,223
2.5941084473070086,4,9.648070036825036,213
1.569176726281416,4,9.230222154417325,216
2.0273340668116835,4,10.168477901863836,225
5.392564527141086,8,15.845428353272752,371
5.346548773973246,9,21.778513143447906,337
1.9306102923312456,3,9.909614308097293,233
3.4538310915537473,7,12.84901171584167,300
3.387019101334408,6,11.859847224074365,280
3.3649114856223914,6,15.86873270558861,258
3.4850861856500104,5,12.927891379697842,291
3.4802988861240056,7,17.06543822263525,262
3.5316530918206888,7,12.64285586600665,294
3.4835978374261476,6,12.986294994515383,301
6.2612711460303325,8,15.873665151156867,361
3.4473406241359603,5,13.417927432284655,329
3.488946061411869,5,13.221042799628881,304
6.309836594895845,9,17.04309235190239,403
3.62148464208929,6,12.225230004633351,282
3.7643127650367014,6,16.269278369245043,265
3.7678816107117337,6,12.261746623221487,273
3.7528106730676734,6,16.629440651549217,256
4.95516330996945,9,14.830983978039594,346
4.873809453066462,9,19.304289872008226,316
4.973697052291935,7,14.567068895752437,335
5.011167988033831,9,19.692787663585868,317
3.6995884353107917,6,13.742217936940298,310
3.700262022773749,5,18.312804826243976,288
3.68697981944617,7,13.67891235543468,302
3.702727921634022,6,17.9065493047505,292
5.009467925583285,7,15.041815482799066,348
5.011787916167998,9,20.135802382809374,319
5.050090564161228,8,14.900378750999366,331
5.007575611050221,7,19.876355439720225,326
6.14323763423909,9,17.678014422218233,422
1.6402344464112586,3,7.890424162956854,169
1.5629742023344366,5,7.709539956854478,176
1.0223215854624246,5,6.895450982321546,156
1.5151516099029134,3,7.145445849550841,167
1.6055344372836804,4,7.910216827492164,185
3.4451348963935033,6,11.220083796010254,269
3.5238218334843747,7,12.478620483602569,283
3.461673135085256,6,12.814903233464054,292
1.9431698046623742,4,8.895829604105892,202
2.184256281594675,4,7.627644409486313,175
1.765952697424936,3,10.577561680450215,158
1.9180376404791897,5,7.872963156159029,171
1.9882112696397112,3,10.09808793630979,166
1.9760599258763862,5,8.036224170307237,187
2.0946441285494775,5,10.672427552173351,173
2.0021808223533357,4,7.288377536204635,163
1.9623371023844838,3,10.165379446404636,159
1.2306039967708502,4,8.356823663757217,198
1.5432512242546381,4,7.9079103299118785,181
1.8737699954968823,4,8.801552273916075,200
2.399430925761921,5,8.841043538572691,202
1.295456925658,5,8.397774788307332,181
1.8216211605486374,3,9.453836870976794,212
1.843977894911499,3,5.20255461533389,126
3.665024339677849,5,10.17634778049069,242
3.6965656488738112,7,10.665086168029767,247
4.95323794005017,8,11.803863620293736,266
5.16464328271809,7,12.807909947344212,290
5.673470013943373,9,13.466757299096157,299
3.598453422327913,6,10.809987446613171,238
2.0035107864280466,5,9.023903526147308,204
3.570315934759651,6,11.59599211073468,278
3.5732190701897113,5,9.787733273900805,223
3.536027096911847,5,14.59167509277107,225
3.4801262906186765,7,11.159110282670992,259
3.3583208084473783,7,15.590300409953059,257
1.6855564498495612,5,9.242357771867468,223
2.6326327795047884,5,9.901709943105518,235
1.5312101727401173,5,10.275877884088603,234
2.427217316519082,3,10.529172099644237,234
3.410101627166175,7,12.189659130736535,278
3.5564129481152857,7,12.930378659835029,299
4.4334039989632075,7,15.261922014788874,345
5.385197960055751,8,15.977466802467026,371
5.313744965942874,7,21.174648098220135,334
5.281151583765537,8,16.52060417806637,386
5.496008520526353,9,21.702717361847892,338
5.509328087475128,7,16.88474223518657,372
5.2654652573402565,9,21.22054668724397,347
5.309674632999486,8,16.57244744796556,382
5.1222116948910665,7,22.487324207947488,354
5.235959176132244,7,16.621947333201135,377
5.277733433530832,8,20.93865736701878,349
5.077049966135374,9,16.275602952638383,379
5.312698757705745,7,22.403117339865755,365
4.745042650800162,8,18.22291612583656,417
5.967913023166929,9,18.939540669018196,435
5.936803331830759,7,25.931688704559097,410
4.757094556272213,9,17.80032351915448,419
6.138787983321545,9,18.990812970745523,439
6.094510371596842,9,25.63595225793415,412
4.2588769560143795,5,11.527670917639055,268
4.415601433248375,5,16.41396344816101,270
5.230735261906515,7,12.883708885530297,302
5.26395254860428,7,17.17994736049628,275
6.129886543776537,8,13.998713831942146,338
4.266016538554957,7,12.43395744034994,294
4.393980771376648,7,17.834220654292334,282
5.470756364943555,8,12.611210814474935,293
5.51736608802763,9,17.648382146638042,279
6.298025931517348,8,14.018653891780286,328
2.2926696269931206,5,9.249634979516882,208
3.6230924841170107,5,11.885359730383971,265
3.679748170116951,7,16.47647173847269,260
2.366055589011627,3,9.80900454538488,225
3.5642190979445427,5,12.71839197299535,298
3.7321660041085867,6,16.98967054546596,275
5.3745490250746455,7,13.826779292499536,322
5.414977985388429,7,18.299210213049896,290
5.245845648665936,8,13.940777339882546,326
5.415226148426163,7,18.446033566841376,290
6.35765225569983,7,14.651087585273329,341
6.105828433071707,8,19.996680714582745,326
6.2188435379141875,9,16.32788457886208,375
6.224345943198788,8,21.918893045399194,356
5.274520490585155,7,13.994304241872278,308
5.35785104714891,7,18.281257330928927,293
5.271630046754599,9,14.013284291398923,315
5.156356348807771,7,18.757391418120214,290
2.3958492118681445,5,7.981328539041706,179
2.327505626837497,4,8.167614792380306,185
2.417741318356852,4,8.87838904191663,208
